frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,dist_z16,dist_z17,dist_z18,dist_z19,dist_z20,dist_z21,dist_z22,dist_z23,dist_z24,dist_z25,dist_z26,dist_z27,dist_z28,dist_z29,dist_z30,dist_z31,dist_z32,dist_z33,dist_z34,dist_z35,dist_z36,dist_z37,dist_z38,dist_z39,dist_z40,dist_z41,dist_z42,dist_z43,dist_z44,dist_z45,dist_z46,dist_z47,dist_z48,dist_z49,dist_z50,dist_z51,dist_z52,dist_z53,dist_z54,dist_z55,dist_z56,dist_z57,dist_z58,dist_z59,dist_z60,dist_z61,dist_z62,dist_z63,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,sigma_z16,sigma_z17,sigma_z18,sigma_z19,sigma_z20,sigma_z21,sigma_z22,sigma_z23,sigma_z24,sigma_z25,sigma_z26,sigma_z27,sigma_z28,sigma_z29,sigma_z30,sigma_z31,sigma_z32,sigma_z33,sigma_z34,sigma_z35,sigma_z36,sigma_z37,sigma_z38,sigma_z39,sigma_z40,sigma_z41,sigma_z42,sigma_z43,sigma_z44,sigma_z45,sigma_z46,sigma_z47,sigma_z48,sigma_z49,sigma_z50,sigma_z51,sigma_z52,sigma_z53,sigma_z54,sigma_z55,sigma_z56,sigma_z57,sigma_z58,sigma_z59,sigma_z60,sigma_z61,sigma_z62,sigma_z63,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15,status_z16,status_z17,status_z18,status_z19,status_z20,status_z21,status_z22,status_z23,status_z24,status_z25,status_z26,status_z27,status_z28,status_z29,status_z30,status_z31,status_z32,status_z33,status_z34,status_z35,status_z36,status_z37,status_z38,status_z39,status_z40,status_z41,status_z42,status_z43,status_z44,status_z45,status_z46,status_z47,status_z48,status_z49,status_z50,status_z51,status_z52,status_z53,status_z54,status_z55,status_z56,status_z57,status_z58,status_z59,status_z60,status_z61,status_z62,status_z63
30,675,678,674,668,660,656,656,660,677,677,676,663,662,654,657,654,692,681,675,673,680,670,658,653,682,683,686,680,685,676,667,669,706,704,698,683,679,676,673,672,710,701,697,699,694,685,681,680,712,713,705,708,698,692,688,683,734,717,712,691,709,701,691,693,5,4,4,4,3,3,4,4,6,4,3,4,4,3,4,4,5,5,5,4,4,4,4,3,5,5,5,4,4,5,4,4,5,4,4,5,4,5,5,4,5,5,5,5,5,5,5,6,7,7,4,6,5,5,5,5,7,7,5,6,5,4,5,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,671,671,675,666,652,655,652,647,671,677,676,671,665,654,666,653,693,687,678,682,671,660,671,662,707,693,690,675,681,673,665,657,691,689,690,685,689,684,670,673,710,711,698,693,695,691,675,673,721,728,703,701,692,695,694,691,712,712,718,716,712,701,694,704,5,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,8,6,5,4,4,4,4,4,5,4,5,4,5,4,4,5,6,4,5,5,5,4,5,4,6,5,4,6,6,4,6,5,6,8,6,5,5,5,5,7,7,7,6,7,6,5,6,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,675,681,665,662,660,650,647,645,685,677,674,675,672,659,664,656,694,692,678,679,672,665,661,657,693,688,679,681,683,675,662,672,704,698,689,694,686,680,676,681,711,695,698,693,689,692,671,688,721,719,712,697,699,699,687,680,716,716,720,709,700,705,709,683,4,4,4,4,4,4,4,4,5,4,4,4,5,3,3,5,6,5,5,5,3,4,4,4,6,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,5,5,5,5,7,4,5,4,5,7,5,5,6,5,6,7,7,9,6,7,6,5,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,681,665,667,666,656,667,652,653,680,679,678,669,663,659,655,646,688,679,682,680,671,669,667,668,698,690,683,679,682,671,680,666,694,702,693,694,689,683,677,675,711,701,702,702,691,679,686,670,724,709,709,704,709,690,686,680,723,735,711,703,701,702,703,703,6,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,7,5,5,5,4,5,4,4,7,5,5,4,4,4,4,5,6,5,4,4,5,5,4,5,5,5,5,5,6,5,5,5,6,7,5,6,7,5,5,6,7,10,6,8,5,4,6,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
34,689,680,669,663,655,650,654,643,682,679,669,667,665,660,651,655,695,679,678,682,673,666,660,659,694,682,693,690,676,675,678,667,702,707,705,691,682,684,682,671,710,701,703,703,695,684,687,683,707,719,707,699,690,691,698,684,725,715,713,709,710,690,692,686,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,9,5,4,4,3,4,4,4,6,5,5,4,4,4,5,4,6,5,4,5,5,4,4,4,5,5,5,5,6,4,4,5,6,7,6,7,4,5,4,6,9,10,5,7,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
35,673,676,664,659,654,657,652,647,691,674,666,668,663,664,659,654,685,683,685,683,667,670,672,671,691,692,684,683,681,682,664,663,702,692,699,689,689,681,669,680,716,707,695,702,715,687,678,685,718,713,709,695,702,699,686,703,706,716,710,709,700,693,697,688,5,4,4,4,4,4,5,4,5,4,5,4,4,4,4,4,6,6,5,5,4,4,4,5,5,5,5,4,4,5,5,5,8,4,5,4,5,4,4,5,6,5,4,5,6,4,6,7,6,6,5,5,6,4,6,6,7,8,5,7,7,6,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
36,673,664,674,658,659,656,652,652,680,677,676,666,666,665,658,648,676,690,682,671,670,663,664,668,695,692,692,684,679,670,680,668,699,697,696,684,681,675,676,669,700,706,702,703,692,687,687,690,721,706,705,696,707,702,708,684,721,730,711,711,712,695,695,690,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,6,6,4,4,4,4,4,4,6,4,5,4,4,4,4,5,5,4,4,4,4,4,5,5,5,5,5,5,6,5,5,6,7,7,5,5,5,4,5,5,7,8,4,7,5,5,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
37,672,674,664,654,654,661,646,654,691,675,676,675,673,659,662,660,691,685,676,679,669,676,667,654,680,690,689,682,682,671,672,673,720,700,697,692,686,684,678,673,708,707,696,710,701,699,686,674,708,715,715,687,699,685,692,689,716,709,722,701,717,699,703,694,5,5,4,5,4,4,4,5,6,5,4,5,5,4,4,4,5,6,5,5,4,4,4,4,4,5,5,4,5,4,4,5,7,4,4,4,5,5,4,5,6,6,6,6,5,5,4,5,7,7,6,5,5,5,5,6,9,9,7,7,5,6,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
38,680,674,670,656,664,654,649,649,686,673,680,665,670,661,662,658,687,684,681,672,671,666,669,671,700,692,693,687,677,672,678,664,700,697,692,684,700,676,682,678,707,708,699,696,694,688,681,689,707,709,707,702,706,697,690,697,720,710,709,714,708,695,690,696,4,6,4,4,3,4,4,5,5,4,4,3,4,4,3,4,6,5,5,4,4,4,3,5,6,4,5,4,4,4,5,4,7,5,4,4,4,4,4,5,5,5,5,5,5,5,5,4,6,6,6,6,5,5,5,7,7,9,5,6,6,5,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
39,673,672,671,666,664,647,657,653,671,686,678,667,667,664,659,651,676,689,681,675,675,671,656,660,713,692,691,685,684,678,660,666,699,692,693,674,688,693,682,673,708,696,699,697,693,686,689,675,710,719,714,697,703,700,697,697,715,720,711,724,707,692,703,702,6,5,4,4,4,4,5,5,5,5,3,4,5,4,3,4,6,6,5,5,4,4,4,4,6,5,4,4,4,4,5,5,8,5,4,4,5,4,4,5,5,5,5,5,5,5,5,6,6,8,6,5,5,7,5,8,9,9,6,8,6,6,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
40,678,677,668,661,657,652,649,653,686,673,676,663,669,663,656,651,684,685,677,682,677,669,666,661,696,686,691,675,678,680,674,661,704,695,701,695,689,685,672,675,711,695,691,686,699,685,682,680,716,710,714,695,699,693,686,691,711,716,709,706,699,706,690,702,5,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4,5,5,6,5,4,4,5,4,5,4,5,4,4,4,4,5,5,4,4,5,5,5,5,5,6,5,5,5,6,4,5,5,7,6,6,5,5,5,5,6,6,8,6,7,6,5,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
41,673,676,669,666,658,654,653,645,677,686,680,673,669,658,664,656,684,684,681,679,672,666,667,658,699,696,683,689,673,677,666,669,706,700,689,691,693,681,665,682,725,707,703,695,703,690,689,676,712,732,709,705,693,702,691,692,717,711,716,708,705,697,708,699,5,5,4,4,4,3,4,5,6,5,4,4,4,4,3,4,7,5,4,5,4,5,5,4,6,5,5,5,4,4,5,4,6,6,5,4,6,4,4,5,7,7,5,5,6,5,5,6,7,7,7,7,5,5,5,7,9,8,6,7,8,6,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
42,674,675,667,659,657,663,650,648,678,682,677,678,674,657,659,654,681,691,672,684,675,664,666,662,687,698,688,680,673,674,667,671,697,691,682,694,681,680,676,670,712,704,704,696,689,681,690,681,721,710,712,703,700,694,683,677,722,708,710,712,692,703,699,704,4,5,4,4,4,4,4,5,5,5,4,4,4,3,4,3,5,6,5,3,4,4,3,4,5,5,4,4,4,4,5,5,6,4,4,4,5,4,4,4,5,4,5,5,6,4,5,5,7,6,5,6,4,4,6,5,8,9,5,7,5,4,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
43,675,677,669,654,657,659,652,647,686,680,672,669,665,662,658,655,702,689,687,681,667,659,661,659,704,688,687,676,674,676,680,671,695,700,686,694,697,685,681,673,708,712,695,692,705,686,681,681,713,709,713,708,707,689,690,676,717,718,725,701,702,699,706,694,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,6,6,4,5,3,4,4,4,5,4,5,4,4,4,4,5,7,6,5,4,5,5,4,5,5,6,5,5,6,4,5,6,6,9,5,6,6,6,6,7,8,9,7,7,5,5,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
44,671,666,666,668,662,655,645,650,679,675,670,670,659,661,652,658,689,684,672,678,673,666,668,663,697,692,686,679,681,673,679,663,703,690,694,689,688,685,670,675,703,694,698,690,701,689,677,678,719,710,694,691,693,692,699,691,712,713,714,708,716,710,705,703,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,6,5,4,5,4,5,4,4,6,5,5,4,4,4,5,4,7,5,4,4,4,5,4,5,5,5,4,6,5,4,5,5,6,7,5,5,5,4,5,6,7,9,5,7,5,5,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
45,679,680,671,659,656,665,652,651,687,681,674,664,665,657,663,655,682,686,680,683,676,663,667,667,705,692,689,677,679,676,664,674,716,690,701,691,685,680,678,671,710,705,710,684,684,688,688,681,710,703,701,703,691,689,682,681,722,724,712,703,699,684,695,685,6,4,4,5,4,4,4,5,6,5,4,4,4,4,4,4,7,6,4,5,4,4,4,4,5,5,6,4,4,4,4,4,8,5,4,4,4,5,4,5,6,5,6,5,6,4,5,6,7,7,6,6,5,4,5,6,8,8,5,10,6,5,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
46,683,670,670,663,663,659,654,648,693,677,680,676,657,662,659,647,692,675,687,679,676,671,667,656,699,694,680,681,682,679,666,669,690,695,701,685,687,682,684,679,707,704,697,696,695,682,688,677,714,716,711,710,694,698,700,683,727,710,714,704,699,688,689,690,6,5,4,4,3,4,4,4,6,4,4,4,4,4,5,4,6,5,4,5,4,5,3,4,6,5,4,4,4,4,4,4,5,5,4,5,5,5,4,5,5,6,4,5,7,5,5,5,7,6,5,5,5,4,5,7,8,9,5,7,5,6,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
47,688,677,668,663,659,654,665,652,681,685,665,675,666,656,660,654,698,673,689,677,676,674,670,665,700,694,693,681,672,675,675,659,706,691,690,694,686,689,677,669,709,707,702,693,697,688,691,687,715,720,706,709,697,688,695,687,712,717,710,702,706,696,695,695,7,5,4,5,4,3,5,4,5,5,4,4,4,4,4,4,5,6,4,5,4,5,3,5,6,4,6,4,4,4,5,5,7,4,5,4,5,5,4,5,5,6,5,5,6,4,5,5,5,8,6,5,5,5,5,6,9,9,6,7,6,6,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48,682,675,664,661,646,655,662,652,687,684,671,666,666,662,664,650,678,687,674,673,678,663,663,660,700,702,681,689,679,667,672,668,704,691,698,690,686,680,675,670,708,701,698,709,702,692,688,691,719,706,708,715,694,683,687,688,722,713,721,711,698,698,695,693,5,4,4,4,3,4,5,5,6,4,5,4,4,4,4,4,6,6,4,5,4,4,5,4,4,5,5,4,4,4,4,4,5,4,4,4,5,4,5,5,5,5,5,5,4,4,5,5,5,7,6,5,5,5,6,6,8,9,6,7,6,6,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
49,664,683,673,669,656,659,651,649,686,675,668,667,664,669,666,650,691,685,681,678,672,667,661,671,695,687,687,677,684,671,671,668,695,697,690,684,694,682,687,673,717,701,703,702,679,694,691,674,710,715,697,703,697,687,687,696,720,709,712,722,706,699,703,685,5,4,5,5,4,4,4,5,5,4,5,4,4,4,4,3,6,6,4,5,4,5,4,5,5,5,5,4,4,4,5,5,5,5,5,5,6,4,4,5,6,5,4,5,5,5,5,5,7,6,6,6,6,4,5,7,7,9,5,7,8,5,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50,681,679,667,659,655,655,649,649,683,678,668,674,668,659,659,648,679,670,676,682,675,666,661,658,704,692,688,690,682,675,673,666,700,699,691,688,683,670,668,673,694,690,704,700,692,694,683,679,719,728,715,710,698,698,693,689,716,704,714,718,700,702,689,694,5,4,4,4,4,4,3,5,5,4,4,3,4,4,4,4,6,7,4,5,4,4,4,3,5,5,5,4,4,4,4,5,4,5,4,5,5,4,4,4,5,5,6,5,5,4,4,5,6,6,6,7,5,6,4,6,8,9,5,7,6,7,5,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51,667,671,670,670,660,658,649,652,692,677,675,669,672,661,661,653,689,684,678,681,669,664,670,659,695,690,692,689,682,666,671,655,704,698,693,689,691,680,672,674,717,700,699,701,690,680,682,684,715,698,708,690,702,690,685,698,723,724,704,712,710,693,696,696,5,5,4,4,5,4,4,4,5,4,4,4,5,4,5,4,5,6,6,5,4,4,4,5,6,5,5,5,4,4,5,5,6,5,5,5,5,5,5,5,5,5,5,6,7,5,5,6,7,6,6,5,5,4,6,6,8,8,5,6,6,6,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
52,668,663,668,654,666,652,656,647,692,680,673,664,667,663,657,652,696,680,687,681,665,669,667,655,694,694,683,677,678,670,672,665,702,695,686,681,684,679,684,662,707,700,698,691,688,688,679,690,734,700,691,699,700,692,695,689,721,713,713,708,702,688,703,693,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,6,4,5,3,4,4,3,6,4,5,4,4,4,5,5,7,4,4,4,5,4,4,5,5,6,4,5,6,4,5,5,6,8,5,5,5,5,5,6,8,10,6,6,5,5,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
53,674,677,661,657,660,647,649,647,689,684,670,671,664,663,653,655,693,686,675,678,673,669,666,668,696,699,690,674,672,676,670,660,705,692,693,689,684,682,671,666,711,696,694,698,687,688,691,687,718,709,720,703,688,699,682,677,734,733,725,717,711,688,707,694,6,5,4,5,3,4,4,5,5,4,5,4,4,4,4,3,6,5,5,5,4,4,5,4,6,5,5,4,4,4,5,5,5,4,4,5,5,5,5,4,5,5,6,5,6,6,4,5,6,6,6,5,5,6,5,6,10,10,6,8,6,5,6,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
54,674,680,672,674,648,659,652,648,674,674,682,661,670,663,655,656,693,676,681,675,672,670,671,659,704,696,687,674,687,674,679,664,714,693,697,697,685,676,683,673,720,708,699,700,693,692,689,683,705,720,712,702,695,692,704,690,704,724,719,722,710,692,697,693,6,4,5,4,4,4,4,5,4,4,4,4,4,4,4,3,6,5,5,5,4,4,4,4,5,5,5,4,4,4,5,4,6,4,4,4,4,4,4,4,6,5,5,4,5,4,4,6,6,7,5,6,5,4,5,5,7,9,6,7,5,6,6,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
55,679,679,664,653,662,654,655,655,696,668,680,670,660,653,658,650,682,685,675,668,675,661,674,664,700,687,680,688,679,676,672,668,698,697,695,690,691,682,674,671,708,709,700,697,707,684,691,674,718,729,700,695,684,697,689,679,716,704,718,714,707,702,701,690,6,4,4,5,4,4,4,5,6,4,4,4,4,4,4,4,6,5,4,5,4,4,4,4,6,4,6,5,3,4,5,5,7,5,5,4,5,5,5,5,5,6,5,5,6,4,6,5,5,10,6,6,5,5,6,7,8,9,5,7,7,5,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
56,677,679,670,660,662,653,652,647,692,678,679,667,658,658,654,663,696,684,687,674,674,670,666,671,702,687,683,680,685,667,673,660,704,695,692,689,681,692,677,679,709,703,693,694,686,686,687,683,726,716,707,698,706,691,689,679,723,715,717,715,694,699,702,705,5,4,4,4,4,3,4,5,5,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,5,4,4,4,5,4,5,4,5,4,4,5,5,4,4,4,5,5,4,5,6,6,4,5,6,7,6,7,6,5,5,5,7,10,6,7,6,5,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57,676,675,667,662,657,656,653,654,687,681,675,675,674,662,663,657,683,685,678,674,681,673,662,658,690,695,676,684,682,679,669,673,693,693,689,693,685,684,689,677,708,702,698,704,689,684,694,680,723,718,705,699,692,687,694,695,710,722,715,716,693,692,690,700,5,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,6,7,5,4,4,5,4,4,7,5,4,4,4,4,4,4,7,4,4,4,4,5,5,5,5,5,6,5,7,5,5,5,6,7,8,6,5,4,4,7,8,9,5,8,6,6,6,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
58,678,676,669,670,650,654,654,650,684,673,662,666,658,662,654,654,694,671,673,675,675,676,669,652,697,677,681,673,683,677,670,663,704,699,690,689,681,680,679,681,701,703,699,690,697,686,686,677,707,709,707,709,708,690,691,685,726,731,715,707,699,706,700,689,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,5,6,5,5,4,5,4,4,6,4,5,4,4,4,5,5,6,5,4,5,4,4,4,5,5,5,5,5,5,4,5,5,6,6,5,6,5,4,5,6,8,8,5,8,6,5,6,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
59,667,671,667,654,654,659,657,650,693,683,676,666,656,659,652,651,700,690,686,683,671,669,662,671,701,694,691,686,689,672,675,668,707,694,696,684,680,678,679,675,707,706,695,704,692,690,684,691,721,712,708,703,699,695,691,690,716,724,707,703,705,693,698,699,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,6,6,4,4,4,4,4,5,7,5,5,5,5,4,5,5,6,5,4,5,4,4,4,4,6,6,4,5,5,5,5,5,6,6,6,7,5,5,5,6,8,7,5,6,5,7,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
60,680,677,664,661,654,653,655,657,676,673,679,673,666,658,656,661,683,681,679,677,674,674,662,664,700,693,683,681,674,674,675,665,703,699,703,695,697,678,681,672,717,698,697,696,694,695,681,680,707,713,706,702,707,694,692,674,723,732,717,712,701,702,705,700,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,6,5,5,5,3,4,4,4,5,4,5,4,4,4,5,4,7,5,4,4,6,4,4,5,6,5,5,5,6,5,5,5,6,5,5,6,6,5,4,7,7,8,5,7,5,5,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
61,677,675,661,667,665,660,654,648,689,675,675,670,670,661,665,660,689,686,686,675,671,670,668,659,698,688,693,686,686,674,668,674,694,696,694,690,687,677,679,681,711,709,690,702,694,684,683,676,707,706,718,711,702,698,692,690,728,720,726,714,709,694,698,699,5,5,5,4,3,4,4,5,5,4,4,4,4,4,4,4,6,6,4,5,4,5,4,4,6,5,5,5,4,4,5,5,6,5,4,4,5,4,4,5,5,6,4,6,6,4,6,6,5,7,6,4,5,6,5,7,9,11,6,7,5,6,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
62,676,668,669,665,659,657,651,652,689,685,668,666,664,663,661,660,688,694,682,682,681,666,670,664,691,695,690,681,676,675,665,669,710,695,698,686,684,678,678,673,716,708,704,692,696,691,686,677,711,700,697,695,691,704,700,691,733,709,721,713,704,699,710,696,5,5,4,4,4,4,4,4,5,5,5,4,4,3,4,4,5,6,4,5,4,4,4,4,6,4,5,4,4,4,5,4,7,4,4,4,5,4,5,5,6,6,5,4,5,4,6,5,7,7,6,5,5,4,5,7,7,9,6,6,6,5,6,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
