frame,dist_z0,dist_z1,dist_z2,dist_z3,dist_z4,dist_z5,dist_z6,dist_z7,dist_z8,dist_z9,dist_z10,dist_z11,dist_z12,dist_z13,dist_z14,dist_z15,dist_z16,dist_z17,dist_z18,dist_z19,dist_z20,dist_z21,dist_z22,dist_z23,dist_z24,dist_z25,dist_z26,dist_z27,dist_z28,dist_z29,dist_z30,dist_z31,dist_z32,dist_z33,dist_z34,dist_z35,dist_z36,dist_z37,dist_z38,dist_z39,dist_z40,dist_z41,dist_z42,dist_z43,dist_z44,dist_z45,dist_z46,dist_z47,dist_z48,dist_z49,dist_z50,dist_z51,dist_z52,dist_z53,dist_z54,dist_z55,dist_z56,dist_z57,dist_z58,dist_z59,dist_z60,dist_z61,dist_z62,dist_z63,sigma_z0,sigma_z1,sigma_z2,sigma_z3,sigma_z4,sigma_z5,sigma_z6,sigma_z7,sigma_z8,sigma_z9,sigma_z10,sigma_z11,sigma_z12,sigma_z13,sigma_z14,sigma_z15,sigma_z16,sigma_z17,sigma_z18,sigma_z19,sigma_z20,sigma_z21,sigma_z22,sigma_z23,sigma_z24,sigma_z25,sigma_z26,sigma_z27,sigma_z28,sigma_z29,sigma_z30,sigma_z31,sigma_z32,sigma_z33,sigma_z34,sigma_z35,sigma_z36,sigma_z37,sigma_z38,sigma_z39,sigma_z40,sigma_z41,sigma_z42,sigma_z43,sigma_z44,sigma_z45,sigma_z46,sigma_z47,sigma_z48,sigma_z49,sigma_z50,sigma_z51,sigma_z52,sigma_z53,sigma_z54,sigma_z55,sigma_z56,sigma_z57,sigma_z58,sigma_z59,sigma_z60,sigma_z61,sigma_z62,sigma_z63,status_z0,status_z1,status_z2,status_z3,status_z4,status_z5,status_z6,status_z7,status_z8,status_z9,status_z10,status_z11,status_z12,status_z13,status_z14,status_z15,status_z16,status_z17,status_z18,status_z19,status_z20,status_z21,status_z22,status_z23,status_z24,status_z25,status_z26,status_z27,status_z28,status_z29,status_z30,status_z31,status_z32,status_z33,status_z34,status_z35,status_z36,status_z37,status_z38,status_z39,status_z40,status_z41,status_z42,status_z43,status_z44,status_z45,status_z46,status_z47,status_z48,status_z49,status_z50,status_z51,status_z52,status_z53,status_z54,status_z55,status_z56,status_z57,status_z58,status_z59,status_z60,status_z61,status_z62,status_z63
10,686,679,671,665,661,655,654,657,684,674,681,664,661,659,660,651,676,695,682,682,671,674,660,671,693,692,686,691,681,679,660,672,706,700,696,692,697,670,675,677,689,705,707,709,685,688,682,670,716,721,714,703,696,689,698,699,730,703,717,710,704,696,697,711,7,5,5,5,4,5,5,5,6,5,5,5,5,4,6,5,7,9,7,7,5,5,5,7,8,6,7,6,5,6,6,7,9,7,5,6,6,6,6,7,7,7,6,6,8,6,5,6,7,10,7,8,6,6,6,8,11,11,7,8,10,7,7,16,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
11,660,674,655,665,657,652,649,652,687,673,678,676,662,657,653,660,699,681,676,667,671,663,664,657,701,692,682,677,677,673,668,655,691,690,675,695,676,675,672,668,708,701,702,696,692,688,681,685,713,729,721,712,699,686,680,686,716,738,713,710,705,700,690,703,6,6,5,5,5,4,5,6,7,5,4,4,5,4,5,5,8,6,6,6,5,6,5,5,6,5,6,5,5,5,6,6,7,4,5,5,5,5,5,5,6,6,6,6,6,6,5,6,7,9,8,8,6,5,5,7,9,10,7,7,8,6,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,674,665,663,663,651,660,655,648,690,679,664,679,668,669,656,660,683,676,678,670,677,674,667,658,712,697,700,686,677,669,673,668,693,690,696,693,686,688,681,672,709,716,705,690,704,681,674,679,714,707,694,708,694,690,702,685,719,748,714,722,716,708,708,711,6,7,5,5,4,5,5,5,7,5,5,5,6,5,4,6,8,7,6,5,5,6,5,5,7,7,6,6,5,5,6,7,8,6,6,6,6,7,5,5,6,6,6,6,7,6,6,6,8,9,6,7,7,6,7,9,11,14,6,9,7,7,8,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,688,668,669,664,656,657,644,640,692,677,679,675,667,664,668,655,676,686,686,671,679,670,658,657,702,691,694,681,681,685,677,667,694,696,693,690,694,670,669,669,718,707,689,691,701,698,680,685,742,703,705,687,697,692,698,695,716,714,726,713,700,700,703,689,6,7,5,6,5,4,5,5,7,5,5,5,5,5,5,4,7,6,5,6,5,5,4,5,6,5,7,5,5,6,4,7,7,6,5,6,6,5,6,5,7,8,6,6,6,5,5,7,9,8,6,7,6,6,5,8,10,11,6,9,8,6,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
14,685,669,665,668,653,658,652,650,674,683,682,669,671,665,661,657,696,677,682,678,675,674,672,666,689,690,694,675,665,674,667,660,717,694,693,688,684,684,676,675,725,697,689,697,693,696,680,675,712,705,720,707,710,695,685,695,715,724,718,707,705,685,701,686,8,5,5,5,5,5,5,5,6,6,5,5,6,6,5,5,7,6,6,5,5,5,5,5,7,7,8,5,6,6,6,7,8,6,5,6,5,6,5,7,8,6,7,6,6,6,6,8,6,8,8,8,7,7,7,7,10,10,9,8,6,6,7,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,698,670,668,662,664,654,656,645,688,672,664,666,672,662,663,654,694,694,683,680,671,671,660,673,703,697,682,677,675,670,662,658,690,694,685,678,681,684,675,666,711,700,694,694,692,683,673,681,721,706,702,694,698,712,693,671,725,708,715,714,709,694,698,699,5,6,5,5,4,5,5,6,6,5,5,5,5,4,6,4,7,6,7,5,5,5,4,5,5,6,7,4,5,4,5,5,8,5,5,5,5,5,4,5,6,7,5,6,6,4,7,6,7,6,8,8,6,6,7,7,11,12,7,8,10,7,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16,691,678,661,660,664,653,654,644,689,676,676,666,664,653,661,652,682,682,682,684,671,670,662,656,700,688,679,677,675,678,664,661,697,696,689,709,700,679,673,684,712,699,695,699,690,682,672,689,719,720,716,707,693,698,688,688,747,725,705,703,705,700,686,694,6,6,6,6,5,5,5,5,8,5,4,5,5,4,4,5,11,6,6,5,5,5,5,5,5,6,6,5,5,5,5,7,7,5,6,6,7,6,6,6,6,8,5,6,7,7,7,7,7,7,7,6,6,6,7,8,10,10,6,8,7,8,6,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17,669,671,668,669,658,647,656,653,679,681,673,667,666,654,660,655,685,690,687,678,668,671,663,664,707,694,693,678,678,680,680,666,713,690,702,682,695,687,674,677,712,708,705,683,692,687,675,676,717,721,703,697,698,689,695,686,719,702,705,718,701,704,697,697,6,6,5,5,4,5,5,5,6,6,5,5,6,4,4,5,8,7,5,7,5,6,5,5,7,5,5,5,4,5,6,6,6,5,5,6,5,6,6,6,6,7,6,7,8,6,5,7,7,8,7,7,6,6,8,6,8,11,6,9,7,6,7,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18,676,682,665,658,665,660,644,650,680,681,682,666,663,665,665,659,692,687,685,683,679,674,659,666,707,695,687,680,674,675,675,668,713,691,692,693,691,677,673,675,697,703,704,684,688,688,685,677,718,710,704,714,698,703,702,681,715,730,720,716,702,703,695,684,8,5,5,6,5,5,5,6,6,6,5,5,5,6,5,5,7,8,6,6,5,5,6,5,6,5,7,5,5,6,7,6,7,6,5,5,8,5,4,6,7,7,6,7,7,5,6,6,7,10,6,8,6,6,6,10,11,9,7,8,9,7,6,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
19,667,672,666,659,656,649,659,645,682,680,678,673,673,669,661,649,705,684,674,665,672,665,664,661,691,698,696,679,682,680,673,669,701,698,692,698,689,684,667,670,716,707,700,706,685,679,687,675,727,716,696,695,696,694,694,699,712,714,717,724,710,703,703,689,6,4,5,5,4,4,6,5,5,5,4,6,6,4,4,5,7,7,5,5,5,5,5,5,6,5,5,5,6,5,6,6,9,6,6,5,6,6,5,6,6,6,6,7,8,6,6,7,7,8,8,7,6,6,6,9,9,12,7,10,7,5,8,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20,665,682,675,667,663,655,652,664,691,681,662,672,663,658,666,639,696,684,675,674,681,666,675,654,698,684,687,677,673,676,666,671,708,693,708,697,679,686,672,658,707,707,699,694,692,683,683,684,720,706,692,714,692,695,684,681,728,703,723,713,683,701,693,671,6,7,6,5,6,5,5,5,6,6,5,5,6,5,5,4,8,7,5,5,5,6,6,5,7,6,6,5,5,6,6,7,10,7,7,6,6,5,6,7,9,9,6,6,7,6,7,7,7,9,6,6,6,7,7,7,9,9,9,6,8,7,6,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21,672,686,669,663,660,656,653,647,683,681,676,673,665,654,642,651,687,681,675,676,670,676,667,658,693,693,689,686,680,678,672,659,698,699,687,676,685,686,684,671,700,695,695,707,688,688,678,685,731,709,700,701,701,691,695,695,732,708,710,720,708,692,696,697,7,5,5,6,4,5,5,4,6,6,6,5,5,4,4,4,7,7,5,5,4,5,5,5,8,5,5,5,5,5,6,5,8,5,6,5,5,4,5,6,6,6,5,6,8,5,7,6,7,8,7,7,6,5,6,7,13,13,6,7,6,7,8,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22,691,674,675,671,662,657,656,658,680,683,678,675,657,664,663,650,687,690,683,669,666,675,653,668,697,688,684,679,685,670,667,663,715,698,683,693,689,682,681,677,713,708,696,702,693,689,687,695,707,725,700,711,692,684,688,696,710,725,713,708,701,707,703,699,6,7,6,5,6,5,6,5,7,6,4,5,5,6,5,5,8,7,7,6,4,6,5,5,9,5,7,6,5,6,6,5,9,6,5,7,7,6,6,7,7,8,5,6,6,5,6,5,8,10,7,6,6,6,6,8,9,9,8,9,7,8,7,21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23,679,678,662,667,660,644,650,650,679,676,670,666,665,668,665,658,700,686,683,689,681,675,676,662,692,689,691,679,671,666,670,673,701,691,695,691,684,677,666,670,708,704,699,694,696,695,682,693,714,718,700,701,681,701,692,704,693,713,722,714,699,702,705,699,7,6,6,5,4,4,4,6,6,5,6,5,5,5,6,6,7,6,6,7,5,5,5,6,7,6,7,5,5,5,6,6,7,5,5,6,6,5,6,6,8,6,6,6,7,5,6,7,6,8,7,8,5,5,6,8,8,8,7,8,8,5,9,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
24,687,663,659,663,654,663,650,669,702,673,670,671,671,657,658,664,701,690,677,678,667,668,672,662,707,685,686,677,685,678,666,664,691,700,700,680,690,683,678,674,706,701,700,705,690,683,681,677,707,705,701,698,700,694,708,703,711,696,722,710,709,709,708,714,8,5,6,6,5,5,5,6,5,5,6,5,5,5,6,7,6,7,6,6,5,6,6,4,10,6,6,5,5,5,5,6,9,6,5,5,6,6,5,8,6,7,6,6,6,6,7,7,8,9,7,8,8,6,7,8,8,9,7,9,7,10,8,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25,675,673,667,671,657,655,651,651,685,670,686,670,658,659,663,663,687,695,681,676,682,661,673,661,697,689,693,688,677,671,676,680,710,698,695,693,684,682,675,679,722,707,701,692,689,684,674,678,713,721,709,706,690,692,699,703,738,703,720,720,711,691,703,674,7,5,5,6,5,5,5,5,6,5,5,5,5,5,5,4,8,7,7,6,5,5,5,5,7,5,6,5,5,5,5,6,7,6,5,5,5,5,5,6,7,7,5,8,8,6,7,6,8,8,6,8,6,7,6,9,11,11,7,9,6,7,7,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26,669,670,663,654,649,654,648,652,690,667,672,668,660,666,661,657,691,685,690,664,669,664,671,665,692,691,694,685,681,667,664,667,712,691,692,689,691,685,673,679,701,706,704,687,692,684,684,682,717,721,711,696,702,689,704,690,715,721,708,726,712,707,686,696,6,6,5,7,5,5,5,5,7,5,6,5,5,5,5,5,10,7,5,5,5,4,5,7,7,6,6,6,6,5,5,7,8,5,6,6,6,5,6,6,8,7,7,8,8,5,6,8,9,9,7,7,7,7,7,8,9,14,6,11,6,7,9,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
27,673,668,671,670,660,655,648,654,688,681,665,676,668,658,655,650,693,686,673,689,666,668,663,660,705,688,686,672,673,676,681,660,700,695,697,696,694,687,676,673,697,715,695,694,690,689,691,682,713,708,706,707,707,684,689,692,726,734,715,704,702,702,703,692,6,6,6,6,5,5,5,6,6,6,5,4,5,4,4,4,7,7,5,5,4,5,5,6,6,5,6,5,5,5,8,7,6,4,5,5,7,5,6,6,8,7,6,7,5,5,7,6,6,7,8,8,8,6,8,7,10,10,7,7,6,6,7,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
28,686,677,671,659,653,655,653,648,688,683,677,678,663,661,660,660,683,687,694,686,677,667,658,659,701,694,695,689,687,673,676,679,702,702,693,691,693,690,681,679,710,711,695,700,686,685,685,687,714,715,712,697,698,704,695,689,725,727,713,707,719,692,696,696,8,6,5,5,6,4,5,6,7,6,5,4,5,4,6,6,8,6,6,8,5,5,5,6,7,5,5,6,5,5,7,6,8,6,7,5,6,5,5,7,7,9,6,7,7,5,9,8,9,9,7,8,7,6,8,10,9,10,7,10,7,7,9,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
29,683,670,668,659,663,655,646,645,674,682,679,672,659,665,667,656,686,682,677,691,667,666,663,666,694,682,695,676,682,677,676,665,705,695,686,687,688,680,673,681,707,706,705,697,686,682,682,670,723,710,698,703,698,684,680,697,733,704,706,706,708,709,704,699,7,5,5,6,5,6,4,5,5,5,5,4,4,5,5,6,9,7,5,6,5,5,4,5,8,5,5,5,5,5,6,6,7,5,5,6,7,5,6,6,6,6,6,7,6,6,6,6,8,9,7,8,5,5,7,8,12,11,6,8,6,10,7,12,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
